created_at,username,tweet
2021-01-04 03:20:20,Aldisaptr,sebelum riuh ada berita yang menyatakan orang israel terinfeksi covid beberapa hari setelah divaksinasi pfize 
2021-01-04 03:20:19,_lesyeuxdetata,semoga kita semua sadar dan peduli rumah sakit memang bisa dibangun apd bisa dibeli vaksin bisa dicari tapi nyawa 
2021-01-04 03:20:18,MDMCIndonesia,lipi jihad kemanusiaan muhammadiyah selama pandemi covid telah melakukan berbagai aksi nyata membantu peme 
2021-01-04 03:20:17,SyaifulHarif,medan selera bandar sri permaisuri fokus penyampaian maklumat kempen putuskan rantaian covid pelaksanaan perint 
2021-01-04 03:20:16,jyaaakml,vaksin mengandungi aluminium 
2021-01-04 03:20:15,MonaPurnomo,pelssy saya gak mau di vaksin titik 
2021-01-04 03:20:15,NogoSosroAsli,biasakan membaca berita sampai selesai amp jgn terprovokasi judul berita ini menyampaikan broadcast wa ttg kandungan boraks 
2021-01-04 03:20:15,Siahaan_Boy,dpp fbbi berbagi sembako kepada para anggota terdampak covid 
2021-01-04 03:20:13,IPNingrum,gini mbaaaa x kamu akan mendapatkan vaksin intinya gitu tapi sepengetahuanku doi kerja buka salon tapi lulusan keperawatan se
2021-01-04 03:20:12,ermbintang,bohong lagi siap divaksin peama tapi nik jokowi tidak terdaftar sebagai penerima vaksin rubrik indonesia 
2021-01-04 03:20:12,idntimes,mulai dari dokter perawat hingga satpam rumah sakit 
2021-01-04 03:20:12,wantrbg,anda merupakan kes positif covid yang berada di rumah ikuti langkah pencegahan berikut bagi memutuskan rantaian jangkitan 
2021-01-04 04:51:39,theCasperzs,x guy ada mangsa banjir yang kematian ahli keluarga rosak kereta rumah perabot amp selainnya moga moga all h mempermudahkan u 
2021-01-04 04:51:38,NurAzisAbimanyu,dosis vaksin sinovac tiba di jateng senin vaksin itu akan segera disuntikkan kepda para tenaga kesehatan yg 
2021-01-04 04:51:34,sandysandiego76,berbicara di depan bos imf dan perwakilan pbb sri mulyani tak sungkan untuk menceritakan bagaimana menteri sosial jul 
2021-01-04 04:51:33,DoniIsw09265741,karimun bermasker polsek buru polres karimun melaksanakan sosialisasi perbup karimun no tahun dalam rangka penerapan protokol kesahatan kepda masyarakat guna mencegah penyebaran covid menuju adaptasi kebiasaan baru 
2021-01-04 04:51:32,AryatamaAditya,ib pelepasan vaksin covid ke provinsi dari bio farma bandung vaksin untuk nakes lawan pamdemi 
2021-01-04 04:51:30,yudhibaswara6,bersaing dengan kasus covid 
2021-01-04 04:51:30,adillawk1,netizen yg terhormat berikut adalah update layanan covid di rs universitas indonesia silakan di save retweet dan share 
2021-01-04 04:51:26,izzatsamem,anda merupakan kes positif covid yang berada di rumah ikuti langkah pencegahan berikut bagi memutuskan rantaian jangkitan 
2021-01-04 04:51:22,syaazaazainal,vaksin mengandungi aluminium 
2021-01-04 04:51:20,aarifimam,karena terkatung filipina nekad melakukan vaksinasi tanpa persetujuan dulu anggota kabinet filipina dan tentara filipina 
2021-01-04 04:51:17,aslandjie,mudah mudahan yang ini biofarma ada jawabannya data bulan post vaksin seharusnya sdh ada dan dipublish pending publish data malah bisa jadi fitnah baru turki dan brasil sudah publish hasil padahal lebih duluan di bandung uji klinisnya dibanding turki 
2021-01-04 04:51:16,minosyahmadi,harapan agar vaksin covid segera disuntikkan mulai mendekati kenyataan bio farma menyebut vaksin sinovac sudah mulai didi 
2021-01-04 04:51:14,aarifimam,tetapi kemudian filipina meminta vaksin dari sinopharm sinopharm bilang ada pilihan filipina lakukan uji klinis dulu dg 
2021-01-04 04:51:13,esulistyo2005,semoga covid segera pergi 
2021-01-04 04:51:11,CHAWNMA98,aku pernah di persekusi keluarga sendiri karena status hiv dan aku seorang gay sea kehilangan pekerjaan karena coivid 
2021-01-04 04:51:10,aarifimam,pengadaan vaksin di filipina terhambat karena sikap plin plan dari pejabat filipina di bulan mei sinopharm menawarkan fili 
2021-01-04 04:51:10,cfadilla,selamat pagi kalau kalian lagi nyari alesan untuk misuh misuh ini dia sebuah pengingat bhw vaksin oxford astrazeneca dili 
2021-01-04 04:51:05,sungaiselan,jagalah selalu kebersihan lingkungan untuk mencegah penyebaran covid lingkungan bersih jiwa pun sehat 
2021-01-04 04:51:05,abdulrzl__,tim unpad hasil uji vaksin sinovac diumumkan bpom januari 
2021-01-04 04:51:04,NdreAndreFir,jubir vaksin covid pt bio farma pastikan program vaksinasi covid berjalan baik 
2021-01-04 04:51:03,cgibali,titik balik yang menentukan untuk memperkuat pearungan yang penuh semangat pemberian persetujuan dcgi vaksin amp mempercepat jalan menuju negara yang lebih sehat dan bebas covid selamat india amp kepada para ilmuwan dan inovator pekerja keras kami 
2021-01-04 04:51:03,AzkaFalah,lipi jihad kemanusiaan muhammadiyah selama pandemi covid telah melakukan berbagai aksi nyata membantu peme 
2021-01-04 04:51:02,onenewsofficial,amerika syarikat catat lebih juta kes positif covid 
2021-01-04 04:51:01,Murdih4,hudhi apakah jlan nya cuma vaksin dok 
2021-01-04 04:50:59,AryatamaAditya,deje seremoni pelepasan pengiriman vaksin covid perdana ke provinsi pendistribusian vaksin akan dikontrol sistem digital 
2021-01-04 04:50:59,nurulsulistiaa,semoga kita semua sadar dan peduli rumah sakit memang bisa dibangun apd bisa dibeli vaksin bisa dicari tapi nyawa 
2021-01-04 04:50:59,nopekayaknya,sekali lagi vaksin tidak menyebabkan kita jadi sakit tapi vaksin tidak bisa menganulir transmisi infeksi yang sudah 
2021-01-04 04:50:58,Alief1Ba,blusukan risma di awal menjabat sebagai mensos dianggap membuang waktu saat penyaluran bansos covid masih banyak masalah 
2021-01-04 04:50:57,IndahPrihatin16,semoga kita semua sadar dan peduli rumah sakit memang bisa dibangun apd bisa dibeli vaksin bisa dicari tapi nyawa 
2021-01-04 04:50:56,anaklanangeibuk,kriting vaksin masih beberapa bulan lagi harus tetap jaga kesehatan ya salah satunya dengan tetap bahagia agar imun tubuh kuat 
2021-01-04 04:50:47,jawapos,anggota dpr bambang suryadi meninggal dunia akibat covid 
2021-01-04 04:50:41,Jhonnyjontor,bon two pelssy memaksakan kehendak atas nama the greater good yg mereka tentukan sendiri apapun alasannya mau darurat 
2021-01-04 04:50:39,arifnur,bentar tuntasin rekomendasi mccc utk vaksin dan muktamar ipm dulu 
2021-01-04 04:50:38,ssyakilanabila,saham sektor teknologi dan kesihatan akan terus menjadi industri yang menjadi tumpuan pada minggu ini 
2021-01-04 04:50:37,tiaraprtw_,kalau direview amp ditelaah untuk aku amp mas deka aktivitas tentang pekerjaan lah yg paling tinggi resiko terpapar covid dibanding liburan pekerjaan ngantor indoor urus angkringan mau gak mau ke pasar interaksi sama banyak orang 
2021-01-04 04:50:27,safwan7307,sekitar brickfields fokus penyampaian maklumat kempen putuskan rantaian covid pelaksanaan perintah kawalan perg 
2021-01-04 04:50:25,Abiem77,berbicara di depan bos imf dan perwakilan pbb sri mulyani tak sungkan untuk menceritakan bagaimana menteri sosial jul 
2021-01-04 04:50:25,AiseeNurul,apa yang harus kita lakukan ketika orang terdekat positif covid sebagai orang terdekat kita bisa membantu mereka y 
2021-01-04 04:50:25,dobbynuddin,vaksin covid selamat tiada kesan sampingan jangka panjang mosti 
2021-01-04 04:50:25,kevinmathovani,apa yang harus kita lakukan ketika orang terdekat positif covid sebagai orang terdekat kita bisa membantu mereka y 
2021-01-04 04:50:25,KajimSharibi,tapi positif covid tak patut lah kita anggap macam penjenayah bukan nya nampak virus tu kalau nampak faham lah
2021-01-04 04:50:24,ahmadpait,x guy ada mangsa banjir yang kematian ahli keluarga rosak kereta rumah perabot amp selainnya moga moga all h mempermudahkan u 
2021-01-04 04:50:22,polsektrucuk1,sayangi keluarga anda pakailah masker cegah penularan covid 
2021-01-04 04:50:20,ShyaReepah,indonesia menjadi berita di bbrp media dunia setelah memulai distribusi vaksin secara nasional perbedaan waktu antara dimu 
2021-01-04 04:50:20,galaxy_irdina,covid gelombang ketiga menyapa pks kembali tenat bagi sebarang persoalan anda boleh menghubungi irdina 
2021-01-04 04:50:19,Syamsud76579252,dari sejarahnya isu menolak vaksin memang bukan hal baru kita tahu itu tapi dari sejarah juga kita bisa melihat v 
2021-01-04 04:50:18,polisiid1,polsek karangpucung cilacap guna mencegah penyebaran virus covid dan keteiban penerapan prokes polsek karangpucung melaksanakan rutinitas razia masker kepada pengguna kendaraan masyarakat umum di wil karangpucung senin 
2021-01-04 04:50:16,mhmmd_jati,netizen yg terhormat berikut adalah update layanan covid di rs universitas indonesia silakan di save retweet dan share 
2021-01-04 04:50:16,PracknessH,xana wena utwisisa yini hi njhekanjhekisano lowu wunga kona mayelana na vaccine ya covid ke 
2021-01-04 04:50:15,joylinnae,juru bicara vaksin covid memastikan bahwa penerima peama vaksin yaitu presiden joko widodo 
2021-01-04 04:50:15,bilyud,bambang pastikan program vaksinasi covid berjalan dengan baik alhamdulillah 
2021-01-04 04:50:15,Vendra_Deje,seremoni pelepasan pengiriman vaksin covid perdana ke provinsi pendistribusian vaksin akan dikontrol sistem digital untuk untuk memastikan diterima oleh pihak yg tepat dalam tiap tahapan vaksinasi bersama lawan pandemi 
2021-01-04 04:50:10,safwan7307,fokus penyampaian maklumat kempen putuskan rantaian covid pelaksanaan perintah kawalan pergerakan bersyarat pkpb 
2021-01-04 04:50:08,JunaidinLatif,mengingat banyak berita tentang bahaya vaksin corona aku sekeluarga berhak menolak untuk di vaksin di jamin oleh uu kesehatan tahun pasal ayat 
2021-01-04 04:50:06,27_jelo,peresmian pengiriman perdana vaksin covid ke propinsi semoga semua berjalan lancar dan kesembuhan sea kekebalan untuk 
2021-01-04 04:50:05,aarifimam,lebih baik dibikin poster pengetahuan tentang apa saja yg diharapkan dari vaksin efek samping yg diharapkan dan juga dije 
2021-01-04 04:50:04,sonnino123,hoza shule zinakaribia kufunguliwa na jambo kumbwa ni maandalizi ikiwa ni pamoja na kuaanda fikra za watoto na wasiojiweza kujiki 
2021-01-04 04:50:04,astridlaurenza,netizen yg terhormat berikut adalah update layanan covid di rs universitas indonesia silakan di save retweet dan share 
2021-01-04 04:50:01,patih_selatan,siap siap di vaksin botol bakalan bengkak itu lengan kaya mr popeye 
2021-01-04 04:50:01,Hartnq1,berbicara di depan bos imf dan perwakilan pbb sri mulyani tak sungkan untuk menceritakan bagaimana menteri sosial jul 
2021-01-04 04:50:00,MegaIndah110,dalam kondisi kedaruratan dharurah sya iyah atau kebutuhan mendesak haajah sya iyah penggunaan human diploid cell 
2021-01-04 04:50:00,EmangEnakkk,hudhi apa sih untungnya edgy gini menghina genre musik laen yg lg viral menghina film menghina edukasi vaksin intinya yg main 
2021-01-04 04:49:58,yulidocusate,tim unpad hasil uji vaksin sinovac diumumkan bpom januari 
2021-01-04 04:49:58,haznidahhh,bincangkan pelajar matrikulasi kena tanggung risiko demi jawab pspm ftf covid bukan main la pihak hep 
2021-01-04 04:49:57,MegaIndah110,imam besar masjid istiqlal prof nasaruddin umar menuturkan tidak ada alasan masyarakat menolak vaksinasi co 
2021-01-04 04:49:57,UjKomar,fahnoor official semua syarat dan seketat apapun belum bisa sampai yang terlibat dalam lingkungan sekolah belum dapat vaksin karena presentase kedisplinan anak sangat rendah 
2021-01-04 04:49:53,irwan_cib,ingatkan sandiaga uno faisal basri jangan bicara pariwisata dulu sebelum covid dibereskan 
2021-01-04 04:49:53,KipobedaloeA,ez phlv makin curiga ada apa dgn vaksin ini 
2021-01-04 04:49:50,safwan7307,medan selera bandar sri permaisuri fokus penyampaian maklumat kempen putuskan rantaian covid pelaksanaan perint 
2021-01-04 04:49:49,voaislam,pemerintah sangat terbantu oleh peran massif muhammadiyah tangani covid 
2021-01-04 04:49:46,onenewsofficial,covid lebih juta kes positif seluruh dunia 
2021-01-04 04:49:42,NasionalisSiber,pembangunan jalan terus meski terhambat pandemi covid 
2021-01-04 04:49:41,_miaashrfdn,jepun baru sahaja menigisytiharkan darurat di tokyo dan kawasan berhampiran kerana peningkatan kes covid 
2021-01-04 04:49:34,nazirullahjufri,x guy ada mangsa banjir yang kematian ahli keluarga rosak kereta rumah perabot amp selainnya moga moga all h mempermudahkan u 
2021-01-04 04:49:33,harithnurhaq,pergerakan hari taburan kes mengikut daerah di malaysia dis hingga jan seluruh selangor da 
2021-01-04 04:49:32,NasionalisSiber,pembangunan jalan terus meski terhambat pandemi covid 
2021-01-04 04:49:31,jefriikrnwn,beredar pesan berantai yang menyebut vaksin covid sinovac mengandung jaringan kera hijau afrika bio farma membantah dan 
2021-01-04 04:49:30,Jaya_Ind,sebelum riuh ada berita yang menyatakan orang israel terinfeksi covid beberapa hari setelah divaksinasi pfize 
2021-01-04 04:49:26,KTY747,blusukan risma di awal menjabat sebagai mensos dianggap membuang waktu saat penyaluran bansos covid masih banyak masalah 
2021-01-04 04:49:24,voaislam,selain vaksin pemerintah juga harus pikirkan efektivitas kebijakan ekonomi 
2021-01-04 04:49:24,NasionalisSiber,pembangunan jalan terus meski terhambat pandemi covid 
2021-01-04 04:49:23,MsFirdaus5,wb mengerikan di amerika yang sudah di vaksin cacat seumur hidup ribu lebih orang video 
2021-01-04 04:49:22,RotiSelaiRoti,semoga kita semua sadar dan peduli rumah sakit memang bisa dibangun apd bisa dibeli vaksin bisa dicari tapi nyawa 
2021-01-04 04:49:22,BaeNapo,gubernur dki jakaa anies baswedan telah dinyatakan sembuh dari paparan covid dan mulai hari ini sudah kembali berdinas 
2021-01-04 04:49:20,Syahsribm,assalamu alaikum warahmatullahi wabarakatuh saya andi pembuat aplikasi al qur an indonesia ingin meminta do a para saha 
2021-01-04 04:49:19,bknmanusia2024,netizen yg terhormat berikut adalah update layanan covid di rs universitas indonesia silakan di save retweet dan share 
2021-01-04 04:49:19,Agussantoso1808,bohong lagi siap divaksin peama tapi nik jokowi tidak terdaftar sebagai penerima vaksin rubrik indonesia 
2021-01-04 04:49:16,safwan7307,fokus penyampaian maklumat kempen putuskan rantaian covid pelaksanaan perintah kawalan pergerakan bersyarat pkpb 
2021-01-04 04:49:16,NasionalisSiber,pembangunan jalan terus meski terhambat pandemi covid 
2021-01-04 04:49:15,astronautswhale,stein barusan saya buka aplikasi al qur an indonesia di android tiba tiba ada notifikasi begini kedua orang tua pembuat aplikasi 
2021-01-04 04:49:15,Fm98Sonora,sebanyak vaksin covid sinovac telah tiba di bandara sentani jayapura papua senin siang 
2021-01-04 04:49:15,AudiensJurnal,lipi jihad kemanusiaan muhammadiyah selama pandemi covid telah melakukan berbagai aksi nyata membantu peme 
2021-01-04 04:49:14,johantanto,semoga kita semua sadar dan peduli rumah sakit memang bisa dibangun apd bisa dibeli vaksin bisa dicari tapi nyawa 
2021-01-04 04:49:14,ArnandoFernando,ini ada anjuran dari bu dokter tenntang bagaimana hidup ditengah covid sepei sekarang 
2021-01-04 04:49:11,she_to_math,semoga kita semua sadar dan peduli rumah sakit memang bisa dibangun apd bisa dibeli vaksin bisa dicari tapi nyawa 
2021-01-04 04:49:10,Elmirakid,lubis gerakan nasioanal bina umkm dan wifi gratis juga adalah bagian dari instruksi ketum dalam kondisi 
2021-01-04 04:49:10,aarifimam,karena itulah bersyukurlah indonesia dapat vaksin sekali kirim sejuta lebih dosis di banyak negara vaksin pfizer didist 
2021-01-04 04:49:09,HarSastropawiro,semoga kita semua sadar dan peduli rumah sakit memang bisa dibangun apd bisa dibeli vaksin bisa dicari tapi nyawa 
2021-01-04 04:49:08,NasionalisSiber,pembangunan jalan terus meski terhambat pandemi covid 
2021-01-04 04:49:07,To6o6lu,netizen heboh nik jokowi tak masuk penerima vaksin tahap peama kompas tv yg setuju jokowi divaksin peama komen s 
2021-01-04 08:15:17,sopavel,pebulutangkis kevin sanjaya sukamuljo dinyatakan positif terinfeksi covid setelah menjalani tes pada kamis setela 
2021-01-04 08:15:17,calonkapitalis,bening isu vaksin dikasih microchip lu panik aplikasi smaphone minta access ke gps lu nomor di contact lu gallery lu phone c 
2021-01-04 08:15:14,republikaonline,vaksin covid jatah bali sudah dikirim lewat jalur darat dari bandung kemarin 
2021-01-04 08:15:14,yustika_dini,harga kedelai di pasar global melonjak drastis akibat tingginya permintaan selama pandemi virus corona covid hal itu pu 
2021-01-04 08:15:13,davitrwp,testimoni produk bp sembuh dari covid 
2021-01-04 08:15:13,DitjenAptika,siaran pers no hm kominfo tentang kominfo tegaskan aplikasi pedulilindungi aman untuk program vaksinasi covid 
2021-01-04 08:15:13,ar_ya_nee,selamat pagi kalau kalian lagi nyari alesan untuk misuh misuh ini dia sebuah pengingat bhw vaksin oxford astrazeneca dili 
2021-01-04 08:15:12,syafiqahmiswan,covid tak habis lagi ni dah banjir pulak allahu cepat sembuh malaysiaku 
2021-01-04 08:15:12,idntimes,diharapkan bisa tingkatkan perdagangan internal afrika 
2021-01-04 08:15:10,goenhpm,jelo dwi 
2021-01-04 08:15:08,indraephe,apa yang harus kita lakukan ketika orang terdekat positif covid sebagai orang terdekat kita bisa membantu mereka y 
2021-01-04 08:15:07,Eko_Esperigas,repo membedah tweet akun kak selama wabah covid di tuk memahami respon pemerintah berikut t 
2021-01-04 08:15:07,DivHumas_Polri,di masa pandemi ini test swab tiap kali kamu tidak merasa enak badan merupakan salah satu langkah preventif oleh karena itu kamu gak perlu merasa takut yaaa dengan melakukan test swab kita akan tahu kondisi kesehatan kita dan meminimalisir penyebaran covid 
2021-01-04 08:15:05,bagusreza,sebagai penyintas covid ini sih yg mendasar elo butuh kalo ada gejala alat oxymeter amp thermometer konsumsi vitamin c 
2021-01-04 08:15:05,rozali53,penilaian pengesanan kontak rapat adalah berdasarkan tempoh pendedahan jarak semasa beemu pemakaian pelitup mu 
2021-01-04 08:15:03,jawapos,diangkut truk vaksin covid tiba di bali diperkirakan tengah malam 
2021-01-04 08:15:03,belenistah,fadzil nama kael daging tak boleh dedah harga vaksin tak boleh dedah pampasan hsr tak boleh dedah
2021-01-04 08:15:00,kucinggary,fadzil nama kael daging tak boleh dedah harga vaksin tak boleh dedah pampasan hsr tak boleh dedah
2021-01-04 08:15:00,RadioSmartFM,pemerintah akan melaksanakan program vaksinasi covid dalam waktu dekat kendati demikian presiden joko widodo berharap masyarakat tetap disiplin menjalankan protokol kesehatan pencegahan covid 
2021-01-04 08:15:00,AnadoluAgencyID,pasien covid yang sembuh di indonesia beambah menjadi orang
2021-01-04 08:14:56,Ria_6690,hi electrizen sekarang untuk cek token listrik gratis program stimulus covid jadi makin mudah dengan pln mobile simak ca 
2021-01-04 08:14:56,Humastrobkskota,himbauan bhabinkamtibmas kel margahayu polsek bekasi timur aiptu sugeng rudianto melakukan himbauan kepada komunitas keamanan perumahan villa taman kaini rw kel margahayu agar tetap mengikuti prokes agar terhindar dari virus covid dan melaksanakan m sea memakai 
2021-01-04 08:14:54,ahmadsaeful13,moerdijat pengalaman harus menjadi pembelajaran bagi kita perbaikan tata kelola penanganan pengendalian covid dengan a 
2021-01-04 08:14:52,InfoCOVID19_id,informasi kasus covid terbaru positif sembuh meninggal sumber 
2021-01-04 08:14:52,Pluviop27210733,di tengah covid bpjs tetap naik pemerintah kembali menaikan iuran bpjs mulai januari ada kenaikan iuran bpjs k 
2021-01-04 08:14:51,drfrank009,beberapa sampel suku cadang mobil telah dites positif terinfeksi virus corona baru covid di berbagai wilayah di cina 
2021-01-04 08:14:49,waktufajar808,bohong lagi siap divaksin peama tapi nik jokowi tidak terdaftar sebagai penerima vaksin rubrik indonesia 
2021-01-04 08:14:48,unedo18,dapat video informasi mengharukan dari pasien covid di wisma atlet tentang kerja keras para tenaga kesehatan ayo kita ba 
2021-01-04 08:14:47,libraryUT,dgn pemberlakuan kembali work from home wfh bg seluruh pegawai universitas terbuka sbg salah satu upaya pencegahan peny 
2021-01-04 08:14:45,budi_kuntarto,presiden jokowi mengatakan dirinya siap menjadi orang peama yang akan disuntik vaksin covid 
2021-01-04 08:14:45,roon3651,rusli obat anti covid alhamdullilah sehat sampai sekarang sebenarnya saya gak butuh vaccine covid biar kalian sajalah 
2021-01-04 08:14:44,aldintiowendhi,pebulutangkis kevin sanjaya sukamuljo dinyatakan positif terinfeksi covid setelah menjalani tes pada kamis setela 
2021-01-04 08:14:44,nana040461,karena netizen kepo jubir kelabakan 
2021-01-04 08:14:43,sarahghzl,kes positif ong tai kim gombak sebentar tadi fb pasaraya ong tai kim mengesahkan seorang pekerja mereka di gombak positif 
2021-01-04 08:14:41,Christellerehem,mu kiciro kibanza cy amashuri abanza n ay incuke bige ku wa mbere no ku wa kabiri 
2021-01-04 08:14:40,reportaseSMR,waw dosis vaksin covid tiba di tanjung selor kaltara pada selasa januari 
2021-01-04 08:14:40,trisha_laksono,gues pelajari dan resapi ya trus kita daftar atau apalah kita vaksin bersama 
2021-01-04 08:14:39,xunluv68113,iya trus nolak vaksin juga
2021-01-04 08:14:39,aidaadenann,anda kes positif yang berada di rumah patuhi langkah langkah ini bagi memutuskan rantaian jangkitan covid 
2021-01-04 08:14:37,unedo18,sejak mendapatkan informasi bahwa di lingkungan kerja dprd dki jakaa banyak yang terpapar virus korona covid sepe 
2021-01-04 08:14:35,sama_tangan_gue,emang pada dasarnya vaksin ini mencurigakan 
2021-01-04 08:14:35,fadhliciousss,hari yang lalu pasien datang dengan keluhan demam batuk sesak dan diare dan hasil swab covid hari ini pasien s 
2021-01-04 08:14:31,zulfekar72,akibat menghadkan jumlah berjemaah surau amp masjid kekurangan dana utk belanja operasi tabung dipingahkan ke luar pagar ustaz pula kehilangan pendapatan mengajar kuliah subuh amp maghrib rumah allah sepi full kapasiti je lah vaksin pon nak spai dah 
2021-01-04 08:14:30,CNNIndonesia,beambah kasus positif covid jadi orang 
2021-01-04 08:14:30,AlYippies,kevin sanjaya dinyatakan positif covid dan batal mengikuti turnamen di thailand 
2021-01-04 08:14:29,BKNgoid,berbagai rintangan di tengah pandemi covid tidak menghalangi kita untuk tetap berkarya di sepanjang tahun berikut kami sampaikan catatan kecil kilas balik kinerja bkn selama tahun 
2021-01-04 08:14:28,ZoneVenomWar,dapat video informasi mengharukan dari pasien covid di wisma atlet tentang kerja keras para tenaga kesehatan ayo kita ba 
2021-01-04 08:14:24,chocomarble_,iyaa minions absen soalnya kevin positif covid 
2021-01-04 08:14:24,haikamilia_,kevin sanjaya soekamuljo positif covid sejak tengah desember lalu kevin merasa sudah tak bisa mencium bau makan set 
2021-01-04 08:14:24,AnadoluAgencyID,indonesia laporkan kasus baru covid pada senin total kasus menjadi orang
2021-01-04 08:14:24,bbc_pn,larry king disahkan positif covid pn 
2021-01-04 08:14:24,fadhliciousss,semoga kita semua sadar dan peduli rumah sakit memang bisa dibangun apd bisa dibeli vaksin bisa dicari tapi nyawa 
2021-01-04 08:14:22,_dendyk_,sebagai penyintas covid ini sih yg mendasar elo butuh kalo ada gejala alat oxymeter amp thermometer konsumsi vitamin c 
2021-01-04 08:14:20,PakYobKayuh,fadzil nama kael daging tak boleh dedah harga vaksin tak boleh dedah pampasan hsr tak boleh dedah
2021-01-04 08:14:18,HussainiAmran,larry king disahkan positif covid pn 
2021-01-04 08:14:15,MahwishAbbasi13,ek hota hai manhus fir aata hai best friend ka ex fir aate hai fir aata hai covid fir aati hai meri qisamt 
2021-01-04 08:14:13,ahmadibbbb,mukaddimah covid banjir
2021-01-04 08:14:13,luthordi,vaksin mengandungi aluminium 
2021-01-04 08:14:13,BabeMude,dalam hari ini peningkatan kasus covid di subang mulai meredup 
2021-01-04 08:14:12,Mr_Ackrowi,dia gak bohong kok karena nik yg masuk daftar vaksin itu untuk rakyat beliau jalur khusus yg gak didata beliau itu presiden bukan rakyat d barangkali gitu khusnudzon aja 
2021-01-04 08:14:12,Jeffrie_rhs,dwi warga arab saudi tidak mempeanyakan halal tidaknya vaksin covid bahkan mereka sudah mulai melakukan vaksinasi 
2021-01-04 08:14:12,tribunnews,kevin sanjaya positif covid alami gejala lidah hambar dan tak bisa mencium bau 
2021-01-04 08:14:11,IskandarMocht16,tragedi kemanusiaan terjadi di mesir seluruh pasien di icu covid alhusainiyah central hospital meninggal karena oksi 
2021-01-04 08:14:10,ilysmchangkyun,kevin sanjaya sukamuljo marcus fernaldi gideon harus mundur dari tiga turnamen di thailand hal ini dikarenakan hasil tes 
2021-01-04 08:14:10,Cinta_NKRI10,dengan adanya vaksin semoga membuat umkm juga pulih 
2021-01-04 08:14:08,nitaoktarinaa,pebulutangkis kevin sanjaya sukamuljo dinyatakan positif terinfeksi covid setelah menjalani tes pada kamis setela 
2021-01-04 08:14:08,ekoyuniarto,siap divaksin peama tapi nik jokowi tidak terdaftar sebagai penerima vaksin bohong lagi 
2021-01-04 08:14:07,nor_azahar,anda duduk serumah dengan kes positif ini langkah langkah yang anda perlu lakukan 
2021-01-04 08:14:02,nydavellir,anda duduk serumah dengan kes positif ini langkah langkah yang anda perlu lakukan 
2021-01-04 08:14:01,ItsSelena99,kevin sanjaya sukamuljo marcus fernaldi gideon harus mundur dari tiga turnamen di thailand hal ini dikarenakan hasil tes 
2021-01-04 08:14:00,wwihyangsa,didu mohon doa teman semua adik saya ir h m suaib didu mm sdg dirawat di icu salah satu rs jakaa krn terjangkir covid 
2021-01-04 08:13:59,nameanebi,kevin sanjaya sukamuljo marcus fernaldi gideon harus mundur dari tiga turnamen di thailand hal ini dikarenakan hasil tes 
2021-01-04 08:13:59,dbarepos,ri 
2021-01-04 08:13:58,sihujan_,kevin sanjaya sukamuljo marcus fernaldi gideon harus mundur dari tiga turnamen di thailand hal ini dikarenakan hasil tes 
2021-01-04 08:13:58,Berkahmang,bohong lagi siap divaksin peama tapi nik jokowi tidak terdaftar sebagai penerima vaksin rubrik indonesia 
2021-01-04 08:13:57,Dewirrrahma,kevin sanjaya sukamuljo marcus fernaldi gideon harus mundur dari tiga turnamen di thailand hal ini dikarenakan hasil tes 
2021-01-04 08:13:55,H1dden_Sh4d0w,bening isu vaksin dikasih microchip lu panik aplikasi smaphone minta access ke gps lu nomor di contact lu gallery lu phone c 
2021-01-04 08:13:55,yu_ka_ri90,pebulutangkis kevin sanjaya sukamuljo dinyatakan positif terinfeksi covid setelah menjalani tes pada kamis setela 
2021-01-04 08:13:53,hekahert,saat ini kondisi penyebaran virus di jakaa masih sangat tinggi sehingga sangat berisiko apabila dilakukan sekolah tatap muka 
2021-01-04 08:13:49,hazwan_jauhari,fadzil nama kael daging tak boleh dedah harga vaksin tak boleh dedah pampasan hsr tak boleh dedah
2021-01-04 08:13:47,Ygtautauaja_,kementerian kesehatan memastikan bahwa jokowi akan menjadi orang peama yang akan disuntik vaksin covid 
2021-01-04 08:13:45,MarinaYusoff,anda duduk serumah dengan kes positif ini langkah langkah yang anda perlu lakukan 
2021-01-04 08:13:44,rief_ww_apg,id butuh waktu sekitar bulan untuk pelaksanaan vaksinasi covid terhitung dari januari hingga maret untu 
2021-01-04 08:13:43,Stronginheart99,my admin saya juga ingin mengingatkan pemaju amp semua profesional yg berkaitan perlu lebih kompeten dlm mematuhi kehendak pe 
2021-01-04 08:13:39,skyaurore,pebulutangkis kevin sanjaya sukamuljo dinyatakan positif terinfeksi covid setelah menjalani tes pada kamis setela 
2021-01-04 08:13:38,Winezzaa,sebagai penyintas covid ini sih yg mendasar elo butuh kalo ada gejala alat oxymeter amp thermometer konsumsi vitamin c 
2021-01-04 08:13:38,Seblaknyoy,sebagai penyintas covid ini sih yg mendasar elo butuh kalo ada gejala alat oxymeter amp thermometer konsumsi vitamin c 
2021-01-04 08:13:37,AGobedt,bengek ikan n awas kena covid atiati sayang
2021-01-04 08:13:37,lakiabiez,ez phlv makin curiga ada apa dgn vaksin ini 
2021-01-04 08:13:32,apelsagwa,kevin sanjaya soekamuljo positif covid sejak tengah desember lalu kevin merasa sudah tak bisa mencium bau makan set 
